name,osm_id,amenity,x,y
,6483609003,bicycle_parking,-122.6795177,45.5258154
,6483609004,bicycle_parking,-122.6792692,45.5260085
,6483609005,bicycle_parking,-122.6792736,45.5261517
,6483609006,bicycle_parking,-122.6793936,45.5266389
,6483609007,bicycle_parking,-122.680154,45.5266883
,6483609008,bicycle_parking,-122.6792611,45.5249986
,6483609009,bicycle_parking,-122.6792559,45.5246756
,6486489636,waste_basket,-122.6791625,45.5208145
,6486559266,waste_basket,-122.6765474,45.5243798
,6486559267,waste_basket,-122.6765359,45.5238908
,6486559268,waste_basket,-122.6765203,45.5232248
E-San Thai Cuisine,6487390169,restaurant,-122.6728631,45.5215259
Pedal Bike Tours And Rentals,6487390170,bicycle_rental,-122.6727739,45.5216777
Tangier,6487390171,restaurant,-122.6732071,45.5215806
Bijou Café,6487390173,restaurant,-122.6734309,45.521661
Lechon,6487390176,restaurant,-122.6708288,45.5212617
Thirsty Lion,6487390179,pub,-122.6725319,45.5221866
Dan & Louis Oyster Bar,6487390180,restaurant,-122.6725168,45.522445
District,6487390181,bar,-122.672785,45.5224847
Valentine's,6487390182,bar,-122.6728553,45.5224858
Fuse,6487390183,cafe,-122.6729345,45.5224882
SuBe,6487390385,restaurant,-122.6730448,45.5224453
AFURI ramen + dumplings,6487390387,restaurant,-122.6730911,45.5223133
Impossible Box Arts,6487420435,arts_centre,-122.6721141,45.5208677
Maiphai,6487420436,restaurant,-122.6720744,45.52097
No Vacancy Lounge,6487420437,bar,-122.6722863,45.5205727
La Jarocha,6487420441,fast_food,-122.6746246,45.5216762
Hertz,6487420442,car_rental,-122.6745147,45.5216481
Pivot,6487420443,social_facility,-122.6751128,45.5216429
Central Post Office,6487420444,post_office,-122.6756433,45.5219587
Enterprise,6487438736,car_rental,-122.674934,45.5220324
,6491174966,waste_basket,-122.6776145,45.5246305
,6491174967,waste_basket,-122.6777779,45.5251175
,6492417478,waste_basket,-122.6787045,45.5247637
,6492417479,waste_basket,-122.6789308,45.5233134
,6492855377,waste_basket,-122.678675,45.523346
,6492855378,waste_basket,-122.6783991,45.5231655
,6492855379,waste_basket,-122.6786086,45.5221891
,6492855380,recycling,-122.6786219,45.5221989
,6492855381,waste_basket,-122.6781462,45.5218887
,6501382659,waste_basket,-122.6766162,45.5229279
,6501382660,waste_basket,-122.676859,45.520338
Silverado,6503394673,bar,-122.6740435,45.5206006
Golden Dragon,6503394676,stripclub,-122.6741351,45.5204298
Tandoor,6503394888,restaurant,-122.6754451,45.5211627
Starbucks,6503394889,cafe,-122.6753797,45.5211102
Health Centers of UWS,6503394890,doctors,-122.6754612,45.5209601
,6505355678,waste_basket,-122.6765993,45.5253127
,6517906481,waste_basket,-122.6772608,45.5228093
,6517906482,waste_basket,-122.6765775,45.5251065
Hertz,6520167218,car_rental,-122.6646459,45.5336915
Little Bean,6522315869,cafe,-122.6841559,45.5287882
Redbox,6585134984,vending_machine,-122.6622511,45.53411
Starbucks,6585159097,cafe,-122.6542518,45.5346219
,6634238962,bicycle_parking,-122.6536702,45.5298789
,6656150908,telephone,-122.6755239,45.524171
,6656150909,telephone,-122.6765291,45.5269885
,6656150910,telephone,-122.6756235,45.5270102
The Portland Loo,6656169509,toilets,-122.6701653,45.5216458
,6717403471,compressed_air,-122.6658515,45.5354243
,6720167539,bicycle_parking,-122.6836113,45.5333353
,6720167540,bicycle_parking,-122.6836086,45.533185
,6720167541,bicycle_parking,-122.6834906,45.533542
,6720203634,bicycle_parking,-122.683327,45.533589
,6720203635,bicycle_parking,-122.6832666,45.5335909
,6720203636,bicycle_parking,-122.6832009,45.5335927
,6734339816,bicycle_parking,-122.657834,45.531367
,6734339817,bicycle_parking,-122.6584268,45.5313651
,6734339818,bicycle_parking,-122.6575564,45.530839
,6734339819,bicycle_parking,-122.6577013,45.5307235
,6734339820,bicycle_parking,-122.6583691,45.5307451
,6734339821,bicycle_parking,-122.658458,45.5308423
,6734339822,bicycle_parking,-122.6584489,45.5307307
,6734339823,bicycle_parking,-122.6575571,45.5302016
,6734339824,bicycle_parking,-122.6568014,45.5307214
,6734339825,bicycle_parking,-122.6568832,45.5308198
,6734339826,bicycle_parking,-122.6599426,45.5313508
,6734339827,bicycle_parking,-122.6602309,45.5313522
,6734339828,bicycle_parking,-122.6603094,45.5313724
,6761045373,bicycle_parking,-122.6533673,45.5299102
,6761054951,bicycle_parking,-122.6580704,45.5301244
Multnomah County Health Department,6773241856,clinic,-122.6768874,45.527688
Barrel Room,6773241858,nightclub,-122.6737126,45.5239855
CCC Recovery Center,6773241859,social_facility,-122.6780168,45.5228572
Church of Scientology of Portland,6773241860,place_of_worship,-122.6745453,45.520803
GoHealth Urgent Care,6776194608,clinic,-122.6842716,45.5306484
Super Deluxe,6778388270,fast_food,-122.6841685,45.5291888
Quickfish,6778388271,restaurant,-122.6841634,45.5289133
Break Bread,6778457288,restaurant,-122.6824854,45.5271176
River District Navigation Center,6795754859,social_facility,-122.6769352,45.5306722
Vaux,6848961518,restaurant,-122.6805577,45.5263981
Old Town Recovery Center,6852933921,social_facility,-122.6777175,45.5236118
Greyhound Ticket Office,6852933922,bus_station,-122.6767578,45.5264145
Recovery Mentor Program,6852975651,social_facility,-122.6730478,45.5239652
Starbucks,6852975652,cafe,-122.6732361,45.5244074
Blue Rhino,6854516931,vending_machine,-122.6598657,45.5347177
,6854516932,atm,-122.6603841,45.5347598
FedEx,6854516933,post_box,-122.6603609,45.5347591
Western Union,6854516934,money_transfer,-122.6603261,45.5347629
Bill Naito Legacy Fountain,6877018341,fountain,-122.6698416,45.5221596
Pure Space,6895097186,events_venue,-122.6850244,45.5324
BridgePort Brew Pub,6895097187,pub,-122.6849595,45.5309233
,6898642533,bicycle_parking,-122.6747675,45.5392864
Subway,6899716016,fast_food,-122.6522771,45.5352898
